Invoice ID,Branch,Yangon,Naypyitaw,Mandalay,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Rating,Total_Sales,Customer type_Member,Customer type_Memberr,Customer type_Normal,Gender_Male,Payment_Credit card,Payment_Ewallet
898-04-2717,A,1,0,0,Fashion accessories,76.4,9,34.38,721.98,2019-03-19,15:49,7.5,76.476.476.476.476.476.476.476.476.4,False,False,True,True,False,True
692-27-8933,B,0,0,1,Sports and travel,57.95,6,17.385,365.085,2019-02-24,13:02,5.2,57.9557.9557.9557.9557.9557.95,False,False,True,False,False,False
633-09-3463,C,0,1,0,Electronic accessories,47.65,3,7.1475,150.0975,2019-03-28,12:58,9.5,47.6547.6547.65,False,False,True,False,True,False
374-17-3652,B,0,0,1,Food and beverages,42.82,9,19.269,404.649,2019-02-05,15:26,8.9,42.8242.8242.8242.8242.8242.8242.8242.8242.82,True,False,False,False,True,False
378-07-7001,B,0,0,1,Electronic accessories,48.09,3,7.2135,151.4835,2019-02-10,18:23,7.8,48.0948.0948.09,True,False,False,True,True,False
433-75-6987,B,0,0,1,Health and beauty,55.97,7,19.5895,411.3795,2019-03-05,19:06,8.9,55.9755.9755.9755.9755.9755.9755.97,True,False,False,False,False,True
873-95-4984,B,0,0,1,Health and beauty,76.9,7,26.915,565.215,2019-02-15,20:21,7.7,76.976.976.976.976.976.976.9,True,False,False,False,False,False
416-13-5917,C,0,1,0,Food and beverages,97.03,5,24.2575,509.4075,2019-01-30,16:24,9.3,97.0397.0397.0397.0397.03,False,False,True,False,False,True
150-89-8043,A,1,0,0,Sports and travel,44.65,3,6.6975,140.6475,2019-02-14,15:04,6.2,44.6544.6544.65,False,False,True,True,False,False
135-84-8019,A,1,0,0,Fashion accessories,77.93,9,35.0685,736.4385,2019-02-27,16:10,7.6,77.9377.9377.9377.9377.9377.9377.9377.9377.93,False,False,True,False,False,True
441-94-7118,A,1,0,0,Electronic accessories,71.95,1,3.5975,75.5475,2019-02-04,12:14,7.3,71.95,True,False,False,True,False,False
725-96-3778,C,0,1,0,Home and lifestyle,89.25,8,35.7,749.7,2019-01-20,10:13,4.7,89.2589.2589.2589.2589.2589.2589.2589.25,True,False,False,False,False,False
531-80-1784,A,1,0,0,Electronic accessories,26.02,7,9.107,191.247,2019-03-28,17:38,5.1,26.0226.0226.0226.0226.0226.0226.02,False,False,True,True,False,False
400-45-1220,B,0,0,1,Health and beauty,13.5,10,6.75,141.75,2019-02-27,11:06,4.8,13.513.513.513.513.513.513.513.513.513.5,False,False,True,False,True,False
860-79-0874,C,0,1,0,Fashion accessories,99.3,10,49.65,1042.65,2019-02-15,14:53,6.6,99.399.399.399.399.399.399.399.399.399.3,True,False,False,False,True,False
834-61-8124,A,1,0,0,Electronic accessories,51.69,7,18.0915,379.9215,2019-01-26,18:22,5.5,51.6951.6951.6951.6951.6951.6951.69,False,False,True,True,False,False
115-99-4379,B,0,0,1,Fashion accessories,54.73,7,19.1555,402.2655,2019-03-14,19:02,8.5,54.7354.7354.7354.7354.7354.7354.73,True,False,False,False,True,False
565-67-6697,B,0,0,1,Home and lifestyle,27,9,12.15,255.15,2019-03-02,14:16,4.8,272727272727272727,True,False,False,True,False,False
320-49-6392,C,0,1,0,Electronic accessories,30.24,1,1.512,31.752,2019-03-04,15:44,8.4,30.24,False,False,True,False,False,False
889-04-9723,B,0,0,1,Food and beverages,89.14,4,17.828,374.388,2019-01-07,12:20,7.8,89.1489.1489.1489.14,True,False,False,False,True,False
632-90-0281,C,0,1,0,Fashion accessories,37.55,10,18.775,394.275,2019-03-08,20:01,9.3,37.5537.5537.5537.5537.5537.5537.5537.5537.5537.55,False,False,True,False,True,False
554-42-2417,C,0,1,0,Sports and travel,95.44,10,47.72,1002.12,2019-01-09,13:45,5.2,95.4495.4495.4495.4495.4495.4495.4495.4495.4495.44,False,False,True,False,False,False
453-63-6187,B,0,0,1,Electronic accessories,27.5,3,4.125,86.625,2019-03-01,15:40,6.5,27.527.527.5,False,False,True,True,False,True
578-80-7669,B,0,0,1,Sports and travel,74.97,1,3.7485,78.7185,2019-03-16,16:58,5.6,74.97,False,False,True,True,False,False
612-36-5536,A,1,0,0,Food and beverages,80.96,8,32.384,680.064,2019-02-17,11:12,7.4,80.9680.9680.9680.9680.9680.9680.9680.96,True,False,False,True,True,False
605-72-4132,C,0,1,0,Food and beverages,94.47,8,37.788,793.548,2019-02-27,15:12,9.1,94.4794.4794.4794.4794.4794.4794.4794.47,False,False,True,False,False,False
471-41-2823,C,0,1,0,Food and beverages,99.79,2,9.979,209.559,2019-03-07,20:37,8.0,99.7999.79,False,False,True,True,False,True
462-67-9126,A,1,0,0,Home and lifestyle,73.22,6,21.966,461.286,2019-01-21,17:44,7.2,73.2273.2273.2273.2273.2273.22,False,False,True,True,False,False
272-27-9238,C,0,1,0,Food and beverages,41.24,4,8.248,173.208,2019-02-19,16:23,7.1,41.2441.2441.2441.24,False,False,True,False,False,False
834-25-9262,C,0,1,0,Fashion accessories,81.68,4,16.336,343.056,2019-01-06,12:12,9.1,81.6881.6881.6881.68,False,False,True,False,False,False
122-61-9553,C,0,1,0,Electronic accessories,51.32,9,23.094,484.974,2019-03-14,19:33,5.6,51.3251.3251.3251.3251.3251.3251.3251.3251.32,False,False,True,False,False,False
468-88-0009,A,1,0,0,Home and lifestyle,65.94,4,13.188,276.948,2019-03-24,10:29,6.0,65.9465.9465.9465.94,True,False,False,True,False,False
613-59-9758,C,0,1,0,Sports and travel,14.36,10,7.18,150.78,2019-01-27,14:28,5.4,14.3614.3614.3614.3614.3614.3614.3614.3614.3614.36,False,False,True,False,False,False
254-31-0042,A,1,0,0,Electronic accessories,21.5,9,9.675,203.175,2019-03-06,12:46,7.8,21.521.521.521.521.521.521.521.521.5,True,False,False,True,True,False
201-86-2184,B,0,0,1,Electronic accessories,26.26,7,9.191,193.011,2019-02-02,19:40,9.9,26.2626.2626.2626.2626.2626.2626.26,True,False,False,False,False,False
261-12-8671,B,0,0,1,Fashion accessories,60.96,2,6.096,128.016,2019-01-25,19:39,4.9,60.9660.96,False,False,True,False,True,False
730-70-9830,C,0,1,0,Home and lifestyle,70.11,6,21.033,441.693,2019-03-14,17:54,5.2,70.1170.1170.1170.1170.1170.11,False,False,True,False,False,True
382-25-8917,C,0,1,0,Fashion accessories,42.08,6,12.624,265.104,2019-01-29,12:25,8.9,42.0842.0842.0842.0842.0842.08,False,False,True,True,False,False
422-29-8786,A,1,0,0,Home and lifestyle,67.09,5,16.7725,352.2225,2019-01-03,16:47,9.1,67.0967.0967.0967.0967.09,False,False,True,False,True,False
667-23-5919,A,1,0,0,Fashion accessories,96.7,5,24.175,507.675,2019-01-14,12:52,7.0,96.796.796.796.796.7,True,False,False,False,False,True
843-01-4703,B,0,0,1,Home and lifestyle,35.38,9,15.921,334.341,2019-01-05,19:50,9.6,35.3835.3835.3835.3835.3835.3835.3835.3835.38,True,False,False,False,True,False
743-88-1662,C,0,1,0,Sports and travel,95.49,7,33.4215,701.8515,2019-02-22,18:17,8.7,95.4995.4995.4995.4995.4995.4995.49,False,False,True,True,False,True
595-86-2894,C,0,1,0,Fashion accessories,96.98,4,19.396,407.316,2019-02-06,17:20,9.4,96.9896.9896.9896.98,True,False,False,True,False,True
182-69-8360,B,0,0,1,Electronic accessories,23.65,4,4.73,99.33,2019-01-30,13:32,4.0,23.6523.6523.6523.65,False,False,True,False,True,False
289-15-7034,A,1,0,0,Sports and travel,82.33,4,16.466,345.786,2019-01-11,10:37,7.5,82.3382.3382.3382.33,True,False,False,True,True,False
462-78-5240,C,0,1,0,Electronic accessories,26.61,2,2.661,55.881,2019-03-19,14:35,4.2,26.6126.61,False,False,True,False,False,False
868-52-7573,B,0,0,1,Food and beverages,99.69,5,24.9225,523.3725,2019-01-14,12:09,9.9,99.6999.6999.6999.6999.69,False,False,True,False,False,False
153-58-4872,C,0,1,0,Food and beverages,74.89,4,14.978,314.538,2019-03-01,15:32,4.2,74.8974.8974.8974.89,True,False,False,False,False,True
662-72-2873,A,1,0,0,Food and beverages,40.94,5,10.235,214.935,2019-01-06,13:58,9.9,40.9440.9440.9440.9440.94,False,False,True,False,False,True
525-88-7307,B,0,0,1,Sports and travel,75.82,1,3.791,79.611,2019-01-31,13:19,5.8,75.82,True,False,False,True,False,False
689-16-9784,C,0,1,0,Food and beverages,46.77,6,14.031,294.651,2019-03-11,13:37,6.0,46.7746.7746.7746.7746.7746.77,False,False,True,True,False,False
725-56-0833,A,1,0,0,Health and beauty,32.32,10,16.16,339.36,2019-02-20,16:49,10.0,32.3232.3232.3232.3232.3232.3232.3232.3232.3232.32,False,False,True,False,True,False
394-41-0748,C,0,1,0,Fashion accessories,54.07,9,24.3315,510.9615,2019-01-27,14:55,9.5,54.0754.0754.0754.0754.0754.0754.0754.0754.07,True,False,False,False,False,True
596-42-3999,B,0,0,1,Food and beverages,18.22,7,6.377,133.917,2019-03-10,14:04,6.6,18.2218.2218.2218.2218.2218.2218.22,False,False,True,True,True,False
541-89-9860,C,0,1,0,Fashion accessories,80.48,3,12.072,253.512,2019-02-15,12:31,8.1,80.4880.4880.48,True,False,False,False,False,False
173-82-9529,B,0,0,1,Fashion accessories,37.95,10,18.975,398.475,2019-01-26,14:51,9.7,37.9537.9537.9537.9537.9537.9537.9537.9537.9537.95,False,False,True,False,False,False
563-36-9814,A,1,0,0,Electronic accessories,76.82,1,3.841,80.661,2019-02-13,18:27,7.2,76.82,True,False,False,True,False,True
308-47-4913,A,1,0,0,Sports and travel,52.26,10,26.13,548.73,2019-03-09,12:45,6.2,52.2652.2652.2652.2652.2652.2652.2652.2652.2652.26,True,False,False,False,True,False
885-17-6250,A,1,0,0,Health and beauty,79.74,1,3.987,83.727,2019-03-06,10:36,7.3,79.74,False,False,True,False,False,True
726-27-2396,A,1,0,0,Health and beauty,77.5,5,19.375,406.875,2019-01-24,20:36,4.3,77.577.577.577.577.5,False,False,True,False,False,True
316-01-3952,A,1,0,0,Food and beverages,54.27,5,13.5675,284.9175,2019-03-13,14:16,4.6,54.2754.2754.2754.2754.27,False,False,True,False,False,True
760-54-1821,B,0,0,1,Home and lifestyle,13.59,9,6.1155,128.4255,2019-03-15,10:26,5.8,13.5913.5913.5913.5913.5913.5913.5913.5913.59,False,False,True,True,False,False
793-10-3222,B,0,0,1,Health and beauty,41.06,6,12.318,258.678,2019-03-05,13:30,8.3,41.0641.0641.0641.0641.0641.06,True,False,False,False,True,False
346-12-3257,B,0,0,1,Electronic accessories,19.24,9,8.658,181.818,2019-03-04,16:28,8.0,19.2419.2419.2419.2419.2419.2419.2419.2419.24,True,False,False,True,False,False
110-05-6330,C,0,1,0,Food and beverages,39.43,6,11.829,248.409,2019-03-25,20:18,9.4,39.4339.4339.4339.4339.4339.43,False,False,True,False,True,False
651-61-0874,C,0,1,0,Home and lifestyle,46.22,4,9.244,194.124,2019-03-12,20:04,6.2,46.2246.2246.2246.22,False,False,True,True,True,False
236-86-3015,C,0,1,0,Home and lifestyle,13.98,1,0.699,14.679,2019-02-04,13:38,9.8,13.98,True,False,False,True,False,True
831-64-0259,B,0,0,1,Fashion accessories,39.75,5,9.9375,208.6875,2019-02-22,10:43,9.6,39.7539.7539.7539.7539.75,False,False,True,False,False,True
587-03-7455,C,0,1,0,Fashion accessories,97.79,7,34.2265,718.7565,2019-02-16,17:30,4.9,97.7997.7997.7997.7997.7997.7997.79,True,False,False,False,False,True
882-40-4577,A,1,0,0,Sports and travel,67.26,4,13.452,282.492,2019-01-19,15:28,8.0,67.2667.2667.2667.26,True,False,False,True,True,False
732-67-5346,A,1,0,0,Food and beverages,13.79,5,3.4475,72.3975,2019-01-11,19:07,7.8,13.7913.7913.7913.7913.79,False,False,True,True,True,False
725-32-9708,B,0,0,1,Fashion accessories,68.71,4,13.742,288.582,2019-01-04,19:01,4.1,68.7168.7168.7168.71,True,False,False,False,False,False
256-08-8343,A,1,0,0,Home and lifestyle,56.53,4,11.306,237.426,2019-03-04,19:48,5.5,56.5356.5356.5356.53,False,False,True,False,False,True
372-26-1506,C,0,1,0,Fashion accessories,23.82,5,5.955,125.055,2019-01-28,19:24,5.4,23.8223.8223.8223.8223.82,False,False,True,False,False,True
244-08-0162,B,0,0,1,Health and beauty,34.21,10,17.105,359.205,2019-01-02,13:00,5.1,34.2134.2134.2134.2134.2134.2134.2134.2134.2134.21,False,False,True,False,False,False
569-71-4390,B,0,0,1,Sports and travel,21.87,2,2.187,45.927,2019-01-25,14:29,6.9,21.8721.87,False,False,True,True,False,True
132-23-6451,A,1,0,0,Health and beauty,20.97,5,5.2425,110.0925,2019-01-04,13:21,7.8,20.9720.9720.9720.9720.97,True,False,False,True,False,False
696-90-2548,A,1,0,0,Sports and travel,25.84,3,3.876,81.396,2019-03-10,18:55,6.6,25.8425.8425.84,False,False,True,True,False,True
472-15-9636,A,1,0,0,Home and lifestyle,50.93,8,20.372,427.812,2019-03-22,19:36,9.2,50.9350.9350.9350.9350.9350.9350.9350.93,False,False,True,True,False,True
268-03-6164,B,0,0,1,Health and beauty,96.11,1,4.8055,100.9155,2019-01-25,16:28,7.8,96.11,False,False,True,True,False,True
750-57-9686,C,0,1,0,Home and lifestyle,45.38,4,9.076,190.596,2019-01-08,13:48,8.7,45.3845.3845.3845.38,False,False,True,False,True,False
186-09-3669,C,0,1,0,Health and beauty,81.51,1,4.0755,85.5855,2019-01-22,10:57,9.2,81.51,True,False,False,False,False,True
848-07-1692,B,0,0,1,Health and beauty,57.22,2,5.722,120.162,2019-01-12,17:13,8.3,57.2257.22,False,False,True,False,False,True
745-71-3520,A,1,0,0,Electronic accessories,25.22,7,8.827,185.367,2019-02-04,10:23,8.2,25.2225.2225.2225.2225.2225.2225.22,True,False,False,False,False,False
266-76-6436,C,0,1,0,Food and beverages,38.6,3,5.79,121.59,2019-03-28,13:57,7.5,38.638.638.6,True,False,False,False,False,True
740-22-2500,C,0,1,0,Electronic accessories,84.05,3,12.6075,264.7575,2019-01-23,13:29,9.8,84.0584.0584.05,False,False,True,False,False,False
271-88-8734,C,0,1,0,Fashion accessories,97.21,10,48.605,1020.705,2019-02-08,13:00,8.7,97.2197.2197.2197.2197.2197.2197.2197.2197.2197.21,True,False,False,False,True,False
301-81-8610,B,0,0,1,Fashion accessories,25.42,8,10.168,213.528,2019-03-19,19:42,6.7,25.4225.4225.4225.4225.4225.4225.4225.42,True,False,False,True,True,False
489-64-4354,C,0,1,0,Fashion accessories,16.28,1,0.814,17.094,2019-03-09,15:36,5.0,16.28,False,False,True,True,False,False
198-84-7132,B,0,0,1,Fashion accessories,40.61,9,18.2745,383.7645,2019-01-02,13:40,7.0,40.6140.6140.6140.6140.6140.6140.6140.6140.61,True,False,False,True,False,False
269-10-8440,A,1,0,0,Health and beauty,53.17,7,18.6095,390.7995,2019-01-21,18:01,8.9,53.1753.1753.1753.1753.1753.1753.17,True,False,False,True,False,False
650-98-6268,B,0,0,1,Food and beverages,20.87,3,3.1305,65.7405,2019-03-20,13:53,8.0,20.8720.8720.87,True,False,False,False,True,False
741-73-3559,B,0,0,1,Sports and travel,67.27,5,16.8175,353.1675,2019-02-27,17:27,6.9,67.2767.2767.2767.2767.27,False,False,True,True,False,False
325-77-6186,A,1,0,0,Home and lifestyle,90.65,10,45.325,951.825,2019-03-08,10:53,7.3,90.6590.6590.6590.6590.6590.6590.6590.6590.6590.65,True,False,False,False,False,True
286-75-7818,B,0,0,1,Fashion accessories,69.08,2,6.908,145.068,2019-01-31,19:48,6.9,69.0869.08,False,False,True,True,True,False
574-57-9721,C,0,1,0,Food and beverages,43.27,2,4.327,90.867,2019-03-08,16:53,5.7,43.2743.27,False,False,True,True,False,True
459-50-7686,A,1,0,0,Electronic accessories,23.46,6,7.038,147.798,2019-01-13,19:14,6.4,23.4623.4623.4623.4623.4623.46,False,False,True,False,False,True
616-87-0016,B,0,0,1,Fashion accessories,95.54,7,33.439,702.219,2019-03-09,14:36,9.6,95.5495.5495.5495.5495.5495.5495.54,False,False,True,True,True,False
837-55-7229,B,0,0,1,Fashion accessories,47.44,1,2.372,49.812,2019-02-22,18:19,6.8,47.44,False,False,True,False,True,False
751-69-0068,C,0,1,0,Sports and travel,99.24,9,44.658,937.818,2019-03-19,19:09,9.0,99.2499.2499.2499.2499.2499.2499.2499.2499.24,False,False,True,True,False,True
257-73-1380,C,0,1,0,Sports and travel,82.93,4,16.586,348.306,2019-01-20,16:51,9.6,82.9382.9382.9382.93,True,False,False,True,False,True
345-08-4992,A,1,0,0,Home and lifestyle,33.99,6,10.197,214.137,2019-03-08,15:37,7.7,33.9933.9933.9933.9933.9933.99,False,False,True,True,True,False
549-96-4200,C,0,1,0,Food and beverages,17.04,4,3.408,71.568,2019-03-08,20:15,7.0,17.0417.0417.0417.04,True,False,False,True,False,True
810-60-6344,C,0,1,0,Electronic accessories,40.86,8,16.344,343.224,2019-02-07,14:38,6.5,40.8640.8640.8640.8640.8640.8640.8640.86,False,False,True,False,True,False
450-28-2866,C,0,1,0,Food and beverages,17.44,5,4.36,91.56,2019-01-15,19:25,8.1,17.4417.4417.4417.4417.44,True,False,False,True,False,False
394-30-3170,B,0,0,1,Sports and travel,88.43,8,35.372,742.812,2019-03-22,19:35,4.3,88.4388.4388.4388.4388.4388.4388.4388.43,True,False,False,False,True,False
138-17-5109,A,1,0,0,Home and lifestyle,89.21,9,40.1445,843.0345,2019-01-15,15:42,6.5,89.2189.2189.2189.2189.2189.2189.2189.2189.21,True,False,False,False,True,False
192-98-7397,C,0,1,0,Fashion accessories,12.78,1,0.639,13.419,2019-01-08,14:11,9.5,12.78,False,False,True,True,False,True
301-11-9629,A,1,0,0,Sports and travel,19.1,7,6.685,140.385,2019-01-15,10:43,9.7,19.119.119.119.119.119.119.1,False,False,True,False,False,False
390-80-5128,B,0,0,1,Health and beauty,19.15,1,0.9575,20.1075,2019-01-28,17:58,9.5,19.15,True,False,False,False,True,False
235-46-8343,C,0,1,0,Food and beverages,27.66,10,13.83,290.43,2019-02-14,11:26,8.9,27.6627.6627.6627.6627.6627.6627.6627.6627.6627.66,True,False,False,True,True,False
453-12-7053,C,0,1,0,Fashion accessories,45.74,3,6.861,144.081,2019-03-10,17:38,6.5,45.7445.7445.74,False,False,True,True,True,False
296-11-7041,B,0,0,1,Health and beauty,27.07,1,1.3535,28.4235,2019-01-12,20:07,5.3,27.07,True,False,False,False,True,False
449-27-2918,B,0,0,1,Sports and travel,39.12,1,1.956,41.076,2019-03-26,11:02,9.6,39.12,True,False,False,False,True,False
891-01-7034,B,0,0,1,Electronic accessories,74.71,6,22.413,470.673,2019-01-01,19:07,6.7,74.7174.7174.7174.7174.7174.71,False,False,True,False,False,False
744-09-5786,B,0,0,1,Electronic accessories,22.01,6,6.603,138.663,2019-01-02,18:50,7.6,22.0122.0122.0122.0122.0122.01,False,False,True,True,False,False
727-17-0390,A,1,0,0,Food and beverages,63.61,5,15.9025,333.9525,2019-03-16,12:43,4.8,63.6163.6163.6163.6163.61,False,False,True,False,False,True
568-88-3448,A,1,0,0,Health and beauty,25,1,1.25,26.25,2019-03-03,15:09,5.5,25,False,False,True,True,False,True
187-83-5490,A,1,0,0,Electronic accessories,20.77,4,4.154,87.234,2019-01-31,13:47,4.7,20.7720.7720.7720.77,True,False,False,True,False,False
767-54-1907,B,0,0,1,Fashion accessories,29.56,5,7.39,155.19,2019-02-13,16:59,6.9,29.5629.5629.5629.5629.56,True,False,False,False,False,False
710-46-4433,B,0,0,1,Food and beverages,77.4,9,34.83,731.43,2019-02-15,14:15,4.5,77.477.477.477.477.477.477.477.477.4,True,False,False,False,True,False
533-33-5337,B,0,0,1,Electronic accessories,79.39,10,39.695,833.595,2019-02-07,20:24,6.2,79.3979.3979.3979.3979.3979.3979.3979.3979.3979.39,False,False,True,True,False,False
325-90-8763,C,0,1,0,Electronic accessories,46.57,10,23.285,488.985,2019-01-27,13:58,7.6,46.5746.5746.5746.5746.5746.5746.5746.5746.5746.57,True,False,False,False,False,False
729-46-7422,C,0,1,0,Food and beverages,35.89,1,1.7945,37.6845,2019-02-23,16:52,7.9,35.89,False,False,True,True,True,False
639-76-1242,C,0,1,0,Food and beverages,40.52,5,10.13,212.73,2019-02-03,15:19,4.5,40.5240.5240.5240.5240.52,False,False,True,True,False,False
234-03-4040,B,0,0,1,Food and beverages,73.05,10,36.525,767.025,2019-03-03,12:25,8.7,73.0573.0573.0573.0573.0573.0573.0573.0573.0573.05,True,False,False,False,True,False
326-71-2155,C,0,1,0,Sports and travel,73.95,4,14.79,310.59,2019-02-03,10:02,6.1,73.9573.9573.9573.95,False,False,True,False,False,False
320-32-8842,C,0,1,0,Food and beverages,22.62,1,1.131,23.751,2019-03-17,18:58,6.4,22.62,True,False,False,False,False,False
470-32-9057,A,1,0,0,Food and beverages,51.34,5,12.835,269.535,2019-03-28,15:31,9.1,51.3451.3451.3451.3451.34,True,False,False,True,True,False
878-30-2331,C,0,1,0,Sports and travel,54.55,10,27.275,572.775,2019-03-02,11:22,7.1,54.5554.5554.5554.5554.5554.5554.5554.5554.5554.55,True,False,False,False,True,False
440-59-5691,C,0,1,0,Health and beauty,37.15,7,13.0025,273.0525,2019-02-08,13:12,7.7,37.1537.1537.1537.1537.1537.1537.15,True,False,False,False,True,False
554-53-3790,B,0,0,1,Sports and travel,37.02,6,11.106,233.226,2019-03-22,18:33,4.5,37.0237.0237.0237.0237.0237.02,False,False,True,True,False,False
746-19-0921,C,0,1,0,Food and beverages,21.58,1,1.079,22.659,2019-02-09,10:02,7.2,21.58,False,False,True,True,False,True
233-34-0817,C,0,1,0,Electronic accessories,98.84,1,4.942,103.782,2019-02-15,11:21,8.4,98.84,True,False,False,False,False,False
767-05-1286,C,0,1,0,Home and lifestyle,83.77,6,25.131,527.751,2019-01-23,12:10,5.4,83.7783.7783.7783.7783.7783.77,True,False,False,False,False,True
340-21-9136,A,1,0,0,Sports and travel,40.05,4,8.01,168.21,2019-01-25,11:40,9.7,40.0540.0540.0540.05,True,False,False,False,False,False
405-31-3305,A,1,0,0,Fashion accessories,43.13,10,21.565,452.865,2019-02-02,18:31,5.5,43.1343.1343.1343.1343.1343.1343.1343.1343.1343.13,True,False,False,True,True,False
731-59-7531,B,0,0,1,Health and beauty,72.57,8,29.028,609.588,2019-03-30,17:58,4.6,72.5772.5772.5772.5772.5772.5772.5772.57,True,False,False,True,False,False
676-39-6028,A,1,0,0,Electronic accessories,64.44,5,16.11,338.31,2019-03-30,17:04,6.6,64.4464.4464.4464.4464.44,True,False,False,False,False,False
502-05-1910,A,1,0,0,Health and beauty,65.18,3,9.777,205.317,2019-02-25,20:35,6.3,65.1865.1865.18,False,False,True,True,True,False
485-30-8700,A,1,0,0,Sports and travel,33.26,5,8.315,174.615,2019-03-18,16:10,4.2,33.2633.2633.2633.2633.26,False,False,True,False,True,False
598-47-9715,C,0,1,0,Electronic accessories,84.07,4,16.814,353.094,2019-03-07,16:54,4.4,84.0784.0784.0784.07,False,False,True,True,False,True
701-69-8742,B,0,0,1,Sports and travel,34.37,10,17.185,360.885,2019-03-16,10:11,6.7,34.3734.3734.3734.3734.3734.3734.3734.3734.3734.37,False,False,True,True,False,True
575-67-1508,A,1,0,0,Electronic accessories,38.6,1,1.93,40.53,2019-01-29,11:26,6.7,38.6,False,False,True,True,False,True
541-08-3113,C,0,1,0,Food and beverages,65.97,8,26.388,554.148,2019-02-02,20:29,8.4,65.9765.9765.9765.9765.9765.9765.9765.97,False,False,True,True,False,False
246-11-3901,C,0,1,0,Electronic accessories,32.8,10,16.4,344.4,2019-02-15,12:12,6.2,32.832.832.832.832.832.832.832.832.832.8,False,False,True,False,False,False
674-15-9296,A,1,0,0,Sports and travel,37.14,5,9.285,194.985,2019-01-08,13:05,5.0,37.1437.1437.1437.1437.14,False,False,True,True,False,True
305-18-3552,B,0,0,1,Home and lifestyle,60.38,10,30.19,633.99,2019-02-12,16:19,6.0,60.3860.3860.3860.3860.3860.3860.3860.3860.3860.38,True,False,False,True,False,False
493-65-6248,C,0,1,0,Sports and travel,36.98,10,18.49,388.29,2019-01-01,19:48,7.0,36.9836.9836.9836.9836.9836.9836.9836.9836.9836.98,True,False,False,False,True,False
438-01-4015,B,0,0,1,Sports and travel,49.49,4,9.898,207.858,2019-03-21,15:25,6.6,49.4949.4949.4949.49,True,False,False,False,False,True
709-58-4068,B,0,0,1,Fashion accessories,41.09,10,20.545,431.445,2019-02-28,14:42,7.3,41.0941.0941.0941.0941.0941.0941.0941.0941.0941.09,False,False,True,False,False,False
795-49-7276,A,1,0,0,Fashion accessories,37.15,4,7.43,156.03,2019-03-23,18:59,8.3,37.1537.1537.1537.15,False,False,True,True,False,True
556-72-8512,C,0,1,0,Home and lifestyle,22.96,1,1.148,24.108,2019-01-30,20:47,4.3,22.96,False,False,True,True,False,False
627-95-3243,B,0,0,1,Home and lifestyle,77.68,9,34.956,734.076,2019-02-04,13:21,9.8,77.6877.6877.6877.6877.6877.6877.6877.6877.68,True,False,False,False,False,True
686-41-0932,B,0,0,1,Fashion accessories,34.7,2,3.47,72.87,2019-03-13,19:48,8.2,34.734.7,False,False,True,False,False,True
510-09-5628,A,1,0,0,Fashion accessories,19.66,10,9.83,206.43,2019-03-15,18:20,7.2,19.6619.6619.6619.6619.6619.6619.6619.6619.6619.66,True,False,False,False,True,False
608-04-3797,B,0,0,1,Health and beauty,25.32,8,10.128,212.688,2019-03-05,20:24,8.7,25.3225.3225.3225.3225.3225.3225.3225.32,True,False,False,False,False,True
148-82-2527,C,0,1,0,Home and lifestyle,12.12,10,6.06,127.26,2019-03-05,13:44,8.4,12.1212.1212.1212.1212.1212.1212.1212.1212.1212.12,True,False,False,False,True,False
437-53-3084,B,0,0,1,Fashion accessories,99.89,2,9.989,209.769,2019-02-26,11:48,7.1,99.8999.89,False,False,True,True,False,True
632-32-4574,B,0,0,1,Sports and travel,75.92,8,30.368,637.728,2019-03-20,14:14,5.5,75.9275.9275.9275.9275.9275.9275.9275.92,False,False,True,True,False,False
556-97-7101,C,0,1,0,Electronic accessories,63.22,2,6.322,132.762,2019-01-01,15:51,8.5,63.2263.22,False,False,True,False,False,False
862-59-8517,C,0,1,0,Food and beverages,90.24,6,27.072,568.512,2019-01-27,11:17,6.2,90.2490.2490.2490.2490.2490.24,False,False,True,False,False,False
401-18-8016,B,0,0,1,Sports and travel,98.13,1,4.9065,103.0365,2019-01-21,17:36,8.9,98.13,True,False,False,False,False,False
420-18-8989,A,1,0,0,Sports and travel,51.52,8,20.608,432.768,2019-02-02,15:47,9.6,51.5251.5251.5251.5251.5251.5251.5251.52,True,False,False,False,False,False
277-63-2961,B,0,0,1,Sports and travel,73.97,1,3.6985,77.6685,2019-02-03,15:53,5.4,73.97,True,False,False,True,True,False
573-98-8548,C,0,1,0,Fashion accessories,31.9,1,1.595,33.495,2019-01-05,12:40,9.1,31.9,True,False,False,False,False,True
620-02-2046,C,0,1,0,Home and lifestyle,69.4,2,6.94,145.74,2019-01-27,19:48,9.0,69.469.4,False,False,True,True,False,True
282-35-2475,B,0,0,1,Sports and travel,93.31,2,9.331,195.951,2019-03-25,17:53,6.3,93.3193.31,False,False,True,False,False,False
511-54-3087,B,0,0,1,Sports and travel,88.45,1,4.4225,92.8725,2019-02-25,16:36,9.5,88.45,False,False,True,True,True,False
726-29-6793,A,1,0,0,Electronic accessories,24.18,8,9.672,203.112,2019-01-28,20:54,9.8,24.1824.1824.1824.1824.1824.1824.1824.18,True,False,False,True,False,True
387-49-4215,B,0,0,1,Sports and travel,48.5,3,7.275,152.775,2019-01-08,12:50,6.7,48.548.548.5,True,False,False,False,False,False
